scenario_id,mechanism,scenario_class,target_absent,tool,context,flagset,grade,evidence,validation_status,note
fp5-nonExploitableConditionConstraint--user,fp5-nonExploitableConditionConstraint,tool-test-FP,n/a,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",CS,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,inferred,"Correctly Silent (rubric 9, 2026-08-31): absent from the privesc preset and from 'analysis'. This row has no escalation path to detect, so the D/P/M ladder does not apply; CS and FP are the only available outcomes and no escalation claim was emitted."
fp5-nonExploitableConditionConstraint--user,fp5-nonExploitableConditionConstraint,tool-test-FP,n/a,cloudfox,admin,default,CS,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/permissions.csv,inferred,"Correctly Silent (rubric 9, 2026-08-31). permissions.csv inventories the fixture's grants verbatim (Allow and Deny rows both present, resource and condition columns rendered) but makes no escalation claim, so no FP. NOTE: cloudfox's Condition column is a bare Yes/No and does not render the condition body, so the exploitable fn3 and the non-exploitable fp5 print identically as 'Allow iam:CreatePolicyVersion on * / Condition=Yes'. INFERRED: the tool emitted no escalation claim (read directly), but this fixture has no analysis/validation/ file, so the claim that silence is CORRECT here rests on scenarios.md, not on a manual check."
fp5-nonExploitableConditionConstraint--user,fp5-nonExploitableConditionConstraint,tool-test-FP,n/a,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-permissive-role-trust--role,privesc-permissive-role-trust,tool-test-FP,n/a,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7. NOT CS: the rubric 9 amendment of 2026-08-31 requires a tool to have RUN AND PRODUCED OUTPUT to earn Correctly Silent, and this run produced none - 'graph create' died on an unhandled ConnectTimeoutError. Silence from a tool that never ran is vacuous, not correct behaviour. Counted in the crash-M tally, not in any CS total. Validation: analysis/validation/privesc-permissive-role-trust--role.md."
privesc-permissive-role-trust--role,privesc-permissive-role-trust,tool-test-FP,n/a,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",CS,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"Correctly Silent (rubric 9, 2026-08-31): absent from the privesc preset and from 'analysis'. This row has no escalation path to detect, so the D/P/M ladder does not apply; CS and FP are the only available outcomes and no escalation claim was emitted. Validation: analysis/validation/privesc-permissive-role-trust--role.md."
privesc-permissive-role-trust--role,privesc-permissive-role-trust,tool-test-FP,n/a,cloudfox,admin,default,CS,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/role-trusts-principals-root-trusts-without-external-id.csv,validated,"Correctly Silent (rubric 9, 2026-08-31). cloudfox surfaces the role in its root-trust hygiene table with IsAdmin?=No, i.e. it reports the loose ':root' trust (true) and does not claim it yields privilege (also true). Not an FP under rubric 4.8. Validation: analysis/validation/privesc-permissive-role-trust--role.md."
privesc-permissive-role-trust--role,privesc-permissive-role-trust,tool-test-FP,n/a,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-AssumeRole-start--user,privesc-AssumeRole-start,inert,n/a,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7. NOT CS: the rubric 9 amendment of 2026-08-31 requires a tool to have RUN AND PRODUCED OUTPUT to earn Correctly Silent, and this run produced none - 'graph create' died on an unhandled ConnectTimeoutError. Silence from a tool that never ran is vacuous, not correct behaviour. Counted in the crash-M tally, not in any CS total. Validation: analysis/validation/privesc-AssumeRole-start--user.md."
privesc-AssumeRole-start--user,privesc-AssumeRole-start,inert,n/a,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",CS,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"Correctly Silent (rubric 9, 2026-08-31): absent from the privesc preset and from 'analysis'. This row has no escalation path to detect, so the D/P/M ladder does not apply; CS and FP are the only available outcomes and no escalation claim was emitted. Validation: analysis/validation/privesc-AssumeRole-start--user.md."
privesc-AssumeRole-start--user,privesc-AssumeRole-start,inert,n/a,cloudfox,admin,default,CS,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Correctly Silent (rubric 9, 2026-08-31). Appears only in the principals inventory; zero rows in permissions.csv and zero in iam-simulator. Not presented as a chain entry point. Validation: analysis/validation/privesc-AssumeRole-start--user.md."
privesc-AssumeRole-start--user,privesc-AssumeRole-start,inert,n/a,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-AssumeRole-starting--role,privesc-AssumeRole-starting,chain-hop,no,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated. Validation: analysis/validation/privesc-AssumeRole-starting--role.md."
privesc-AssumeRole-starting--role,privesc-AssumeRole-starting,chain-hop,no,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",D,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"preset privesc names principal, mechanism and administrative target: ""role/privesc-AssumeRole-starting-role can access via sts:AssumeRole role/privesc-AssumeRole-intermediate-role;    role/privesc-AssumeRole-intermediate-role can access via sts:AssumeRole role/privesc-AssumeRole-ending-role"". Full 2-hop chain printed with the intermediate hop, so D not P under rubric 4.4."
privesc-AssumeRole-starting--role,privesc-AssumeRole-starting,chain-hop,no,cloudfox,admin,default,P,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/role-trusts-principals.csv,validated,"Rubric 4.4 hop-1-only: this role holds zero identity policies, so it has no permissions.csv rows. role-trusts-principals.csv gives the edge 'intermediate-role | Trusted Principal=starting-role | IsAdmin?=No'. The next hop is a separate row and cloudfox does not stitch them, so P not D. CORRECTION to analysis/validation/privesc-AssumeRole-starting--role.md, which states the chain's sts:AssumeRole edges appear in iam-simulator: they do not. iam-simulator has zero rows for starting-role and intermediate-role; the edges are in role-trusts-principals.csv. The conclusion (cloudfox does not stitch the chain) is unchanged. Validation: analysis/validation/privesc-AssumeRole-starting--role.md."
privesc-AssumeRole-starting--role,privesc-AssumeRole-starting,chain-hop,no,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-AssumeRole-intermediate--role,privesc-AssumeRole-intermediate,chain-hop,no,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated."
privesc-AssumeRole-intermediate--role,privesc-AssumeRole-intermediate,chain-hop,no,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",D,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"preset privesc names principal, mechanism and administrative target: ""role/privesc-AssumeRole-intermediate-role can access via sts:AssumeRole role/privesc-AssumeRole-ending-role""."
privesc-AssumeRole-intermediate--role,privesc-AssumeRole-intermediate,chain-hop,no,cloudfox,admin,default,D,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/role-trusts-principals.csv,inferred,"row 'ending-role | Trusted Principal=intermediate-role | IsAdmin?=YES' names principal, the sts:AssumeRole trust edge and an administrative target in one row. Search: grep 'privesc-AssumeRole-intermediate' csv/role-trusts-principals.csv. INFERRED: the grade rests on joining two columns of one row rather than on an escalation statement by the tool; cloudfox never characterises it as escalation."
privesc-AssumeRole-intermediate--role,privesc-AssumeRole-intermediate,chain-hop,no,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
